"","NCBI.Taxon.ID","EntrezGene.ID","EntrezGene.ID.HUMAN"
"1946",10090,17136,"4099"
"1948",10090,17149,"4116"
"1950",10090,17158,"4124"
"1952",10090,17754,"4130"
"1954",10090,17756,"4133"
"1956",10090,17758,"4134"
"1958",10090,17171,"4142"
"1960",10090,17180,"4146"
"1962",10090,17182,"4148"
"1964",10090,17187,"4149"
"1966",10090,17196,"4155"
"1968",10090,17199,"4157"
"1970",10090,17215,"4172"
"1972",10090,17242,"4192"
"1974",10090,17246,"4193"
"1976",10090,17248,"4194"
"1978",10090,17254,"6520"
"1980",10090,17294,"4232"
"1982",10090,17150,"4237"
"1984",10090,17305,"4242"
"1986",10090,17308,"4245"
"1988",10090,217664,"4247"
"1990",10090,107895,"4249"
"1992",10090,211666,"4258"
"1995",10090,17345,"4288"
"1997",10090,58223,"4327"
"1999",10090,17420,"4331"
"2001",10090,268395,"4350"
"2003",10090,110119,"4351"
"2005",10090,17524,"4354"
"2007",10090,17686,"4437"
"2009",10090,55993,"4438"
"2011",10090,17695,"4477"
"2013",10090,17698,"4478"
"2015",10090,269881,"4294"
"2017",10090,19882,"4486"
"2019",10090,17701,"4487"
"2021",10090,17702,"4488"
"2023",10090,66902,"4507"
"2025",10090,17766,"4521"
"2027",10090,76784,"4528"
"2029",10090,16364,"3662"
"2031",10090,192156,"4597"
"2034",10090,109272,"4604"
"2036",10090,17865,"4605"
"2038",10090,17874,"4615"
"2040",10090,17878,"4618"
"2042",10090,17928,"4656"
"2044",10090,17931,"4659"
"2046",10090,26425,"4682"
"2048",10090,27354,"4683"
"2050",10090,433702,"4686"
"2052",10090,67130,"4700"
"2054",10090,230075,"4712"
"2056",10090,66377,"4717"
"2058",10090,17993,"4724"
"2060",10090,225887,"4728"
"2062",10090,23954,"4752"
"2064",10090,18007,"4756"
"2066",10090,18012,"4760"
"2068",10090,18032,"4784"
"2070",10090,18034,"4791"
"2072",10090,74164,"4799"
"2074",10090,18049,"4803"
"2076",10090,18053,"4804"
"2078",10090,18073,"4811"
"2080",10090,18088,"4821"
"2082",10090,93695,"10457"
"2084",10090,18133,"4856"
"2086",10090,18142,"4861"
"2088",10090,18143,"4862"
"2090",10090,244879,"4863"
"2092",10090,18164,"4884"
"2094",10090,53324,"4885"
"2096",10090,23959,"4907"
"2098",10090,18205,"4908"
"2100",10090,18207,"4913"
"2102",10090,18211,"4914"
"2104",10090,19069,"4927"
"2106",10090,67459,"4931"
"2108",10090,246730,"4938"
"2109",10090,23960,"4938"
"2111",10090,18260,"100506658"
"2113",10090,18263,"4953"
"2115",10090,18286,"4957"
"2117",10090,18294,"4968"
"2119",10090,108078,"4973"
"2121",10090,18383,"4982"
"2123",10090,94190,"4983"
"2125",10090,258703,"4994"
"2127",10090,18400,"5002"
"2129",10090,18436,"5023"
"2131",10090,228139,"5024"
"2133",10090,18438,"5025"
"2135",10090,94045,"5026"
"2137",10090,18439,"5027"
"2139",10090,18441,"5028"
"2141",10090,18442,"5029"
"2143",10090,18550,"5045"
"2145",10090,18475,"5049"
"2147",10090,18476,"5050"
"2149",10090,18479,"5058"
"2151",10090,18483,"5064"
"2153",10090,114774,"5074"
"2155",10090,18530,"5100"
"2157",10090,18534,"5105"
"2159",10090,18538,"5111"
"2161",10090,18542,"5118"
"2163",10090,18557,"5129"
"2165",10090,20028,"5132"
"2167",10090,18567,"5134"
"2169",10090,207728,"5138"
"2171",10090,18578,"5142"
"2173",10090,18582,"5147"
"2175",10090,18588,"5148"
"2177",10090,18583,"5150"
"2179",10090,18584,"5151"
"2181",10090,18596,"5159"
"2183",10090,59020,"5174"
"2185",10090,20317,"5176"
"2187",10090,18626,"5187"
"2189",10090,72129,"5194"
"2191",10090,18636,"5199"
"2193",10090,56612,"5204"
"2195",10090,18645,"5217"
"2197",10090,18654,"5228"
"2199",10090,72157,"5236"
"2201",10090,18673,"5245"
"2203",10090,18679,"5255"
"2205",10090,18700,"5277"
"2207",10090,18703,"5284"
"2209",10090,225326,"5289"
"2211",10090,18716,"5304"
"2213",10090,56711,"5324"
"2215",10090,54711,"5326"
"2217",10090,18803,"5335"
"2219",10090,56193,"5341"
"2221",10090,103968,"5346"
"2223",10090,18821,""
"2224",10090,18824,"5355"
"2226",10090,53317,"5356"
"2228",10090,18970,"5423"
"2230",10090,18971,"5424"
"2232",10090,18974,"5427"
"2234",10090,18975,"5428"
"2236",10090,20021,"5432"
"2238",10090,66420,"5434"
"2240",10090,67710,"5436"
"2242",10090,18998,"5459"
"2244",10090,19041,"5493"
"2246",10090,19043,"5495"
"2248",10090,66385,"5510"
"2250",10090,52040,"5514"
"2252",10090,71978,"5520"
"2254",10090,56420,"5531"
"2256",10090,19064,"5539"
"2258",10090,116847,"5549"
"2260",10090,19072,"5550"
"2263",10090,19074,"5553"
"2265",10090,109333,"5586"
"2267",10090,75292,"23683"
"2269",10090,19089,"5589"
"2271",10090,225724,"5596"
"2273",10090,23939,"5598"
"2275",10090,26395,"5604"
"2277",10090,19130,"5629"
"2279",10090,212627,"5636"
"2281",10090,19146,"5651"
"2283",10090,26440,"5682"
"2285",10090,19166,"5683"
"2287",10090,19167,"5684"
"2289",10090,26441,"5685"
"2291",10090,26442,"5686"
"2293",10090,26443,"5687"
"2295",10090,73677,"143471"
"2297",10090,19170,"5689"
"2299",10090,26445,"5690"
"2301",10090,26446,"5691"
"2303",10090,19172,"5692"
"2305",10090,19175,"5694"
"2307",10090,19177,"5695"
"2309",10090,16912,"5698"
"2311",10090,19179,"5700"
"2313",10090,19181,"5701"
"2315",10090,19182,"5702"
"2317",10090,19184,"5705"
"2319",10090,70247,"5707"
"2321",10090,21762,"5708"
"2323",10090,22123,"5709"
"2325",10090,17463,"5713"
"2327",10090,67151,"5715"
"2329",10090,69077,"5717"
"2331",10090,66997,"5718"
"2333",10090,23997,"5719"
"2335",10090,19192,"10197"
"2337",10090,19227,"5744"
"2339",10090,19242,"5764"
"2341",10090,19246,"5770"
"2343",10090,19258,"5775"
"2345",10090,56294,"5780"
"2347",10090,19247,"5781"
"2349",10090,19263,"5787"
"2351",10090,19264,"5788"
"2353",10090,19270,"5793"
"2355",10090,19271,"5795"
"2357",10090,19276,"5799"
"2359",10090,19279,"5801"
"2361",10090,19283,"5803"
"2363",10090,19293,"5816"
"2365",10090,58235,"5818"
"2367",10090,19299,"5825"
"2369",10090,56454,"5832"
"2371",10090,68671,"5833"
"2373",10090,19309,"5837"
"2375",10090,69908,"5865"
"2377",10090,19361,"5888"
"2379",10090,19364,"5892"
"2381",10090,109905,"5906"
"2383",10090,110351,"5909"
"2385",10090,109222,"5918"
"2387",10090,71660,"5919"
"2389",10090,218397,"5921"
"2391",10090,19418,"5924"
"2393",10090,19650,"5933"
"2395",10090,19659,"5947"
"2397",10090,26611,"5955"
"2399",10090,19674,"5957"
"2401",10090,19682,"5959"
"2403",10090,18016,"4771"
"2405",10090,19696,"5966"
"2407",10090,19703,"5973"
"2409",10090,19704,"5976"
"2411",10090,19687,"5981"
"2413",10090,69263,"5983"
"2415",10090,19724,"5989"
"2417",10090,50778,"5996"
"2419",10090,19735,"5997"
"2421",10090,24012,"6000"
"2423",10090,71729,"6002"
"2425",10090,19734,"6004"
"2427",10090,24013,"6011"
"2429",10090,19762,"6014"
"2431",10090,19821,"6045"
"2433",10090,19819,"246243"
"2435",10090,107702,"6050"
"2437",10090,24015,"6059"
"2439",10090,19876,"6091"
"2441",10090,19886,"6098"
"2443",10090,68275,"6117"
"2445",10090,56282,"6182"
"2447",10090,103963,"6184"
"2449",10090,20014,"6185"
"2451",10090,68750,"6239"
"2453",10090,20181,"6256"
"2455",10090,20197,"6274"
"2457",10090,20199,"6276"
"2459",10090,20201,"6279"
"2461",10090,20202,"6280"
"2463",10090,20194,"6281"
"2465",10090,224903,"6294"
"2467",10090,58198,"6299"
"2469",10090,20230,"6304"
"2471",10090,20239,"6311"
"2473",10090,20256,"6320"
"2475",10090,20274,"6335"
"2477",10090,20296,"6357"
"2479",10090,20302,"414062"
"2481",10090,20304,"6352"
"2483",10090,20293,"6347"
"2485",10090,20295,"6361"
"2487",10090,18829,"6366"
"2488",10090,100042493,"6366"
"2489",10090,65956,"6366"
"2490",10090,100504239,"6366"
"2491",10090,100504346,"6366"
"2492",10090,100504362,"6366"
"2493",10090,100862177,"6366"
"2495",10090,56221,"6369"
"2497",10090,16963,"6375"
"2499",10090,20312,"6376"
"2501",10090,20969,"6382"
"2503",10090,15529,"6383"
"2505",10090,67680,"6390"
"2507",10090,66052,"6391"
"2509",10090,20344,"6403"
"2511",10090,20345,"6404"
"2513",10090,20364,"6415"
"2515",10090,20377,"6422"
"2517",10090,20379,"6424"
"2519",10090,54612,"6425"
"2521",10090,20389,"6440"
"2523",10090,20390,"6441"
"2525",10090,56726,"6451"
"2527",10090,24055,"6452"
"2529",10090,16443,"6453"
"2531",10090,20440,"6480"
"2533",10090,20449,"6489"
"2535",10090,20460,"6491"
"2537",10090,246787,"6524"
"2539",10090,232333,"6529"
"2541",10090,21366,"6533"
"2543",10090,20531,"10568"
"2545",10090,214084,"6571"
"2547",10090,20562,"6585"
"2549",10090,20564,"6586"
"2551",10090,20568,"6590"
"2553",10090,67155,"6595"
"2555",10090,20587,"6598"
"2557",10090,68094,"6601"
"2559",10090,66993,"6604"
"2561",10090,75627,"6617"
"2563",10090,102209,"6618"
"2565",10090,104069,"6620"
"2567",10090,227644,"6621"
"2569",10090,20618,"6623"
"2571",10090,68981,"6627"
"2573",10090,20648,"6640"
"2575",10090,67804,"6643"
"2577",10090,20652,"6646"
"2579",10090,20657,"6649"
"2581",10090,20660,"6653"
"2583",10090,20677,"6659"
"2585",10090,78912,"6668"
"2587",10090,20688,"6671"
"2589",10090,107652,"6675"
"2591",10090,245865,"6676"
"2593",10090,20375,"6688"
"2595",10090,20740,"6709"
"2597",10090,20742,"6711"
"2599",10090,20775,"6713"
"2601",10090,66384,"6728"
"2603",10090,24067,"6729"
"2604",10090,665155,"6729"
"2606",10090,67398,"6734"
"2608",10090,20821,"6737"
"2610",10090,20823,"6741"
"2612",10090,107513,"6745"
"2614",10090,66256,"6746"
"2616",10090,20840,"6769"
"2618",10090,20852,"6778"
"2620",10090,20855,"6781"
"2622",10090,23955,"6787"
"2624",10090,268980,"6801"
"2626",10090,56389,"6811"
"2628",10090,20910,"6812"
"2630",10090,20924,"6829"
"2632",10090,338359,"6832"
"2634",10090,20930,"6834"
"2636",10090,20937,"6839"
"2638",10090,20957,"6847"
"2640",10090,20963,"6850"
"2642",10090,20977,"6855"
"2644",10090,20997,"6862"
"2646",10090,21333,"6863"
"2648",10090,11491,"6868"
"2650",10090,21345,"6876"
"2652",10090,21349,"6886"
"2654",10090,21356,"6892"
"2656",10090,72726,"6903"
"2658",10090,21374,"6908"
"2660",10090,21413,"6925"
"2662",10090,21423,"6929"
"2664",10090,330361,"6936"
"2666",10090,18024,"4780"
"2668",10090,21412,"6943"
"2670",10090,21665,"6996"
"2671",10090,545124,"6996"
"2673",10090,21667,"6997"
"2675",10090,21676,"7003"
"2677",10090,110213,"7009"
"2679",10090,21418,"7020"
"2681",10090,332937,"339488"
"2683",10090,21420,"7022"
"2685",10090,83383,"7023"
"2687",10090,76688,"10139"
"2689",10090,21784,"7031"
"2691",10090,21786,"7033"
"2693",10090,50765,"7036"
"2695",10090,22042,"7037"
"2697",10090,21819,"7038"
"2699",10090,21802,"7039"
"2701",10090,21808,"7042"
"2703",10090,21809,"7043"
"2705",10090,320202,"7044"
"2707",10090,21813,"7048"
"2709",10090,21814,"7049"
"2711",10090,21826,"7058"
"2713",10090,21835,"7069"
"2715",10090,21844,"7074"
"2717",10090,21858,"7077"
"2719",10090,21872,"7082"
"2721",10090,15898,"7087"
"2723",10090,69276,"7095"
"2725",10090,64540,"7106"
"2727",10090,83924,"7107"
"2729",10090,98386,"3930"
"2731",10090,12741,"7122"
"2733",10090,21952,"7135"
"2735",10090,21969,"7150"
"2737",10090,21987,"7164"
"2739",10090,66314,"7165"
"2741",10090,22019,"7174"
"2743",10090,22026,"7182"
"2745",10090,22027,"7184"
"2747",10090,22063,"7220"
"2749",10090,380752,"7260"
"2751",10090,22113,"7262"
"2753",10090,22122,"7264"
"2755",10090,66827,"7265"
"2757",10090,100037258,"5611"
"2759",10090,22129,"7267"
"2761",10090,21869,"7080"
"2763",10090,22137,"7272"
"2765",10090,233870,"7284"
"2767",10090,22157,"7287"
"2769",10090,56734,"7288"
"2771",10090,22164,"7292"
"2773",10090,22163,"7293"
"2775",10090,22165,"7294"
"2777",10090,74153,"7318"
"2779",10090,56550,"7322"
"2781",10090,67128,"7326"
"2783",10090,22218,"7341"
"2785",10090,22226,"7349"
"2787",10090,22228,"7351"
"2789",10090,22229,"7352"
"2791",10090,22287,"7356"
"2793",10090,22235,"7358"
"2795",10090,22242,"7369"
"2797",10090,22271,"7378"
"2799",10090,22273,"7384"
"2801",10090,22282,"7392"
"2803",10090,230484,"7398"
"2805",10090,22325,"7410"
"2807",10090,22327,"7411"
"2809",10090,22339,"7422"
"2811",10090,381677,"7425"
"2813",10090,22352,"7431"
"2815",10090,22353,"7432"
"2817",10090,22355,"7434"
"2819",10090,22367,"7443"
"2821",10090,26950,"7447"
"2823",10090,107684,"7464"
"2825",10090,22423,"7479"
"2827",10090,22412,"7484"
"2829",10090,103573,"7514"
"2831",10090,108138,"7518"
"2833",10090,22632,"7528"
"2835",10090,22695,"7538"
"2837",10090,22666,"7541"
"2839",10090,22764,"7543"
"2841",10090,22771,"7545"
"2843",10090,12785,"7555"
"2845",10090,22646,"7584"
"2847",10090,224656,"7629"
"2849",10090,67911,"169841"
"2851",10090,22642,"7709"
"2853",10090,22654,"7755"
"2855",10090,75563,"7802"
"2857",10090,19243,"7803"
"2859",10090,18510,"7849"
"2861",10090,14367,"7855"
"2863",10090,20254,"7857"
"2865",10090,252870,"7874"
"2867",10090,110052,"7913"
"2869",10090,66985,"8045"
"2871",10090,75717,"8065"
"2873",10090,50530,"8076"
"2875",10090,15364,""
"2876",10090,238377,"8111"
"2878",10090,268903,"8204"
"2880",10090,56292,"8260"
"2882",10090,12005,"8312"
"2884",10090,12544,"8318"
"2886",10090,14368,"8323"
"2888",10090,14371,"8326"
"2890",10090,109685,"8372"
"2892",10090,75533,"8382"
"2894",10090,108083,"8396"
"2896",10090,53357,"8398"
"2898",10090,26565,"8399"
"2900",10090,67863,"8402"
"2902",10090,22241,"8408"
"2904",10090,71790,"8416"
"2906",10090,108075,"8425"
"2908",10090,101095,"8427"
"2910",10090,18201,"8439"
"2912",10090,13446,"8448"
"2914",10090,69192,"8449"
"2916",10090,72584,"8450"
"2918",10090,26554,"8452"
"2920",10090,71745,"8453"
"2922",10090,26965,"8454"
"2924",10090,15218,"8456"
"2926",10090,22022,"8459"
"2928",10090,22021,"8460"
"2930",10090,194655,"8462"
"2932",10090,20878,"6790"
"2934",10090,94244,"8468"
"2936",10090,14744,"8477"
"2938",10090,66679,"8480"
"2940",10090,237222,"8481"
"2942",10090,20361,"8482"
"2944",10090,214425,"8483"
"2946",10090,218756,"9497"
"2948",10090,19737,"8490"
"2950",10090,225028,"8491"
"2952",10090,67533,"8496"
"2954",10090,72401,"8501"
"2956",10090,227937,"8502"
"2958",10090,18710,"8503"
"2960",10090,56535,"8504"
"2962",10090,53321,"8506"
"2964",10090,13803,"8507"
"2966",10090,18082,"8508"
"2968",10090,213119,"8515"
"2970",10090,16151,"8517"
"2972",10090,230233,"8518"
"2974",10090,107435,"8520"
"2976",10090,14531,"8521"
"2978",10090,56077,"8526"
"2980",10090,56449,"8531"
"2982",10090,242939,"8532"
"2984",10090,26572,"8533"
"2986",10090,76969,"8534"
"2988",10090,12418,"8535"
"2990",10090,76960,"8537"
"2992",10090,12023,"8538"
"2994",10090,228061,"8540"
"2996",10090,69656,"8544"
"2998",10090,106143,"8545"
"3000",10090,20893,"8553"
"3002",10090,21393,"8557"
"3004",10090,67229,"8559"
"3006",10090,98256,"8564"
"3008",10090,107271,"8565"
"3010",10090,216134,"8566"
"3012",10090,16549,"8570"
"3014",10090,30794,"8572"
"3016",10090,12361,"8573"
"3018",10090,110198,"8574"
"3020",10090,23992,"8575"
"3022",10090,20872,"8576"
"3024",10090,380713,"8578"
"3026",10090,17068,"8581"
"3028",10090,18317,"8590"
"3030",10090,21943,"8600"
"3032",10090,58175,"8601"
"3034",10090,231128,"8603"
"3036",10090,93691,"8609"
"3038",10090,50784,"8612"
"3040",10090,20856,"8614"
"3042",10090,56041,"8615"
"3044",10090,27062,"8618"
"3046",10090,218461,"8622"
"3048",10090,56088,"8624"
"3050",10090,19727,"8625"
"3052",10090,16469,"8629"
"3054",10090,78473,"8631"
"3056",10090,22253,"8633"
"3058",10090,66368,"8634"
"3060",10090,68475,"8636"
"3062",10090,231655,"8638"
"3064",10090,11754,"8639"
"3066",10090,233651,"8642"
"3068",10090,16529,"8645"
"3070",10090,12667,"8646"
"3072",10090,18222,"8650"
"3074",10090,12703,"8651"
"3076",10090,384783,"8660"
"3078",10090,13669,"8661"
"3080",10090,27979,"8662"
"3082",10090,56347,"8663"
"3084",10090,55944,"8664"
"3086",10090,66085,"8665"
"3088",10090,53356,"8666"
"3090",10090,68135,"8667"
"3092",10090,54709,"8668"
"3094",10090,230861,"8672"
"3096",10090,228960,"8675"
"3098",10090,74732,"8676"
"3100",10090,56208,"8678"
"3102",10090,77532,"8690"
"3104",10090,13611,"8698"
"3106",10090,18100,"64976"
"3108",10090,13411,"8701"
"3110",10090,53418,"8704"
"3112",10090,54218,"8705"
"3114",10090,71609,"8717"
"3116",10090,56453,"8720"
"3118",10090,59022,"8721"
"3120",10090,209131,"401548"
"3122",10090,19777,"8725"
"3124",10090,13626,"8726"
"3126",10090,54366,"8727"
"3128",10090,67897,"8731"
"3130",10090,19766,"8737"
"3132",10090,12905,"8738"
"3134",10090,50930,"8740"
"3136",10090,22035,"8743"
"3138",10090,23792,"8745"
"3140",10090,11490,"8751"
"3142",10090,11500,"8756"
"3144",10090,230979,"8764"
"3146",10090,14082,"8772"
"3148",10090,108123,"8774"
"3150",10090,108124,"8775"
"3152",10090,53332,"8776"
"3154",10090,17475,"8777"
"3156",10090,66878,"8780"
"3158",10090,17183,"8785"
"3160",10090,19739,"8787"
"3162",10090,13386,"8788"
"3164",10090,75540,"8790"
"3166",10090,21934,"8792"
"3168",10090,64929,"8796"
"3170",10090,18632,"8799"
"3172",10090,20917,"8801"
"3174",10090,20916,"8803"
"3176",10090,16174,"8807"
"3178",10090,107527,"8808"
"3180",10090,16182,"8809"
"3182",10090,17082,"9173"
"3184",10090,14428,"8811"
"3186",10090,13480,"8813"
"3188",10090,23825,"8815"
"3190",10090,14172,"8817"
"3192",10090,60406,"8819"
"3194",10090,269180,"3631"
"3196",10090,14171,"8822"
"3198",10090,18187,"8828"
"3200",10090,18186,"8829"
"3202",10090,216821,"8834"
"3204",10090,216233,"8835"
"3206",10090,14590,"8836"
"3208",10090,22403,"8839"
"3210",10090,22402,"8840"
"3212",10090,11643,"8852"
"3214",10090,211914,"8853"
"3216",10090,66901,"8858"
"3218",10090,16825,"8861"
"3220",10090,20454,"8869"
"3222",10090,15937,"8870"
"3224",10090,54126,"8874"
"3226",10090,20397,"8879"
"3228",10090,69957,"8881"
"3230",10090,22687,"8882"
"3232",10090,54387,"8888"
"3234",10090,224045,"8893"
"3236",10090,67204,"8894"
"3239",10090,108012,"8905"
"3241",10090,12042,"8915"
"3243",10090,14106,"8928"
"3245",10090,17193,"8930"
"3247",10090,17192,"53615"
"3249",10090,17191,"8932"
"3251",10090,54353,"8935"
"3253",10090,83767,"8936"
"3255",10090,70356,"6767"
"3257",10090,21976,"8940"
"3259",10090,12570,"8941"
"3261",10090,70789,"8942"
"3263",10090,11776,"8943"
"3265",10090,52331,"8987"
"3267",10090,20341,"8991"
"3268",10090,20342,"8991"
"3270",10090,11974,"8992"
"3272",10090,15114,"9001"
"3274",10090,20523,"9016"
"3276",10090,68481,"9019"
"3278",10090,53859,"9020"
"3280",10090,12702,"9021"
"3282",10090,12642,"9023"
"3284",10090,58230,"9025"
"3286",10090,214951,"9028"
"3288",10090,75604,"9032"
"3290",10090,54199,"9034"
"3292",10090,20356,"9037"
"3294",10090,22200,"9039"
"3296",10090,22192,"9040"
"3298",10090,17930,"9172"
"3300",10090,70834,"9043"
"3302",10090,13449,"9046"
"3304",10090,27371,"9047"
"3306",10090,11632,"9049"
"3308",10090,232431,"9052"
"3310",10090,20500,"9058"
"3312",10090,83813,"8711"
"3314",10090,170442,"8424"
"3316",10090,18504,"5076"
"3318",10090,230103,"4882"
"3320",10090,18033,"4790"
"3322",10090,18414,"9180"
"3324",10090,14130,"2213"
"3326",10090,14619,"2706"
"3328",10090,104111,"109"
"3330",10090,109674,"271"
"3332",10090,109689,"408"
"3334",10090,108147,"471"
"3336",10090,11927,"475"
"3338",10090,11946,"498"
"3340",10090,114143,"533"
"3342",10090,12010,"567"
"3344",10090,12044,"597"
"3345",10090,12045,"597"
"3346",10090,12047,"597"
"3348",10090,12050,"599"
"3350",10090,12176,"664"
"3352",10090,53414,"705"
"3354",10090,12267,"719"
"3356",10090,229905,"56267"
"3358",10090,12450,"900"
"3360",10090,12556,"1014"
"3362",10090,12576,"1027"
"3364",10090,11773,"1173"
"3366",10090,232910,"1175"
"3368",10090,12868,"1351"
"3370",10090,12962,"1417"
"3372",10090,13191,"1639"
"3374",10090,13198,"1649"
"3376",10090,21673,"1791"
"3378",10090,93747,"1892"
"3380",10090,13642,"1948"
"3382",10090,13665,"1965"
"3384",10090,13685,"1978"
"3386",10090,13688,"1979"
"3388",10090,13797,"2018"
"3390",10090,14051,"2070"
"3392",10090,216616,"2202"
"3394",10090,14127,"2207"
"3396",10090,14132,"2217"
"3399",10090,14149,"2232"
"3401",10090,14156,"2237"
"3403",10090,14166,"2256"
"3405",10090,14168,"2258"
"3407",10090,14169,"2259"
"3409",10090,14229,"2289"
"3411",10090,14255,"2322"
"3413",10090,14607,"2695"
"3415",10090,66066,"2791"
"3417",10090,209318,"2873"
"3419",10090,226243,"3026"
"3421",10090,16533,"3779"
"3423",10090,16803,"3929"
"3425",10090,12705,"4435"
"3427",10090,17925,"4650"
"3429",10090,66916,"4713"
"3431",10090,13494,"4733"
"3433",10090,19087,"5576"
"3435",10090,19197,"5623"
"3437",10090,217212,"5697"
"3439",10090,11891,"5873"
"3441",10090,19660,"5948"
"3443",10090,56437,"6236"
"3445",10090,66945,"6389"
"3447",10090,20425,"6470"
"3449",10090,20511,"6506"
"3451",10090,67332,"6634"
"3453",10090,20787,"6720"
"3455",10090,21353,"10010"
"3457",10090,22375,"7453"
"3459",10090,53376,"9099"
"3461",10090,26926,"9131"
"3463",10090,20974,"9143"
"3465",10090,58249,"9158"
"3467",10090,55960,"9166"
"3469",10090,30939,"9232"
"3471",10090,56791,"9246"
"3473",10090,14765,"9248"
"3475",10090,52065,"9258"
"3477",10090,19159,"9265"
"3479",10090,14739,"9294"
"3481",10090,66144,"9296"
